service_id,date,exception_type
0972GW322115401996108,20140819,2
0972GW322115401996108,20140820,2
0972GW322115401996108,20140821,2
0972GW322115401996108,20140822,2
0972GW322116102057205,20140725,2
0972GW322116102057205,20140804,2
0972GW322116102057205,20140805,2
0972GW322116102057205,20140806,2
0972GW322116102057205,20140807,2
0972GW322116102057205,20140808,2
0972GW322116102057205,20140811,2
0972GW322116102057205,20140812,2
0972GW322116102057205,20140813,2
0972GW322116102057205,20140814,2
0972GW322116102057205,20140815,2
0972GW322116102057205,20140818,2
0972GW322116102057205,20140819,2
0972GW322116102057205,20140820,2
0972GW322116102057205,20140821,2
0972GW322116102057205,20140822,2
0972GW322116402116260,20140725,2
0972GW322116402116260,20140804,2
0972GW322116402116260,20140805,2
0972GW322116402116260,20140806,2
0972GW322116402116260,20140807,2
0972GW322116402116260,20140808,2
0972GW322116402116260,20140811,2
0972GW322116402116260,20140812,2
0972GW322116402116260,20140813,2
0972GW322116402116260,20140814,2
0972GW322116402116260,20140815,2
0972GW322116402116260,20140818,2
0972GW322116402116260,20140819,2
0972GW322116402116260,20140820,2
0972GW322116402116260,20140821,2
0972GW322116402116260,20140822,2
0972GW322117102187330,20140725,2
0972GW322117102187330,20140804,2
0972GW322117102187330,20140805,2
0972GW322117102187330,20140806,2
0972GW322117102187330,20140807,2
0972GW322117102187330,20140808,2
0972GW322117102187330,20140811,2
0972GW322117102187330,20140812,2
0972GW322117102187330,20140813,2
0972GW322117102187330,20140814,2
0972GW322117102187330,20140815,2
0972GW322117102187330,20140818,2
0972GW322117102187330,20140819,2
0972GW322117102187330,20140820,2
0972GW322117102187330,20140821,2
0972GW322117102187330,20140822,2
0972GW322117402237220,20140725,2
0972GW322117402237220,20140804,2
0972GW322117402237220,20140805,2
0972GW322117402237220,20140806,2
0972GW322117402237220,20140807,2
0972GW322117402237220,20140808,2
0972GW322117402237220,20140811,2
0972GW322117402237220,20140812,2
0972GW322117402237220,20140813,2
0972GW322117402237220,20140814,2
0972GW322117402237220,20140815,2
0972GW322117402237220,20140818,2
0972GW322117402237220,20140819,2
0972GW322117402237220,20140820,2
0972GW322117402237220,20140821,2
0972GW322117402237220,20140822,2
0972GW322118102294818,20140725,2
0972GW322118102294818,20140804,2
0972GW322118102294818,20140805,2
0972GW322118102294818,20140806,2
0972GW322118102294818,20140807,2
0972GW322118102294818,20140808,2
0972GW322118102294818,20140811,2
0972GW322118102294818,20140812,2
0972GW322118102294818,20140813,2
0972GW322118102294818,20140814,2
0972GW322118102294818,20140815,2
0972GW322118102294818,20140818,2
0972GW322118102294818,20140819,2
0972GW322118102294818,20140820,2
0972GW322118102294818,20140821,2
0972GW322118102294818,20140822,2
0972GW604715501978018,20140721,2
0972GW604715501978018,20140722,2
0972GW604715501978018,20140723,2
0972GW604715501978018,20140724,2
0972GW604715501978018,20140725,2
0972GW604715501978018,20140728,2
0972GW604715501978018,20140729,2
0972GW604715501978018,20140730,2
0972GW604715501978018,20140731,2
0972GW604715501978018,20140801,2
0972GW604716502095198,20140721,2
0972GW604716502095198,20140722,2
0972GW604716502095198,20140723,2
0972GW604716502095198,20140724,2
0972GW604716502095198,20140725,2
0972GW604716502095198,20140728,2
0972GW604716502095198,20140729,2
0972GW604716502095198,20140730,2
0972GW604716502095198,20140731,2
0972GW604716502095198,20140801,2
0972GW604717502200095,20140721,2
0972GW604717502200095,20140722,2
0972GW604717502200095,20140723,2
0972GW604717502200095,20140724,2
0972GW604717502200095,20140725,2
0972GW604717502200095,20140728,2
0972GW604717502200095,20140729,2
0972GW604717502200095,20140730,2
0972GW604717502200095,20140731,2
0972GW604717502200095,20140801,2
1021GW6048063069018,20140721,2
1021GW6048063069018,20140722,2
1021GW6048063069018,20140723,2
1021GW6048063069018,20140724,2
1021GW6048063069018,20140725,2
1021GW6048063069018,20140728,2
1021GW6048063069018,20140729,2
1021GW6048063069018,20140730,2
1021GW6048063069018,20140731,2
1021GW6048063069018,20140801,2
1021GW6048070074148,20140721,2
1021GW6048070074148,20140722,2
1021GW6048070074148,20140723,2
1021GW6048070074148,20140724,2
1021GW6048070074148,20140725,2
1021GW6048070074148,20140728,2
1021GW6048070074148,20140729,2
1021GW6048070074148,20140730,2
1021GW6048070074148,20140731,2
1021GW6048070074148,20140801,2
1021GW6048073079683,20140721,2
1021GW6048073079683,20140722,2
1021GW6048073079683,20140723,2
1021GW6048073079683,20140724,2
1021GW6048073079683,20140725,2
1021GW6048073079683,20140728,2
1021GW6048073079683,20140729,2
1021GW6048073079683,20140730,2
1021GW6048073079683,20140731,2
1021GW6048073079683,20140801,2
1021GW6048081086523,20140721,2
1021GW6048081086523,20140722,2
1021GW6048081086523,20140723,2
1021GW6048081086523,20140724,2
1021GW6048081086523,20140725,2
1021GW6048081086523,20140728,2
1021GW6048081086523,20140729,2
1021GW6048081086523,20140730,2
1021GW6048081086523,20140731,2
1021GW6048081086523,20140801,2
1022GW60491515158944,20140721,2
1022GW60491515158944,20140722,2
1022GW60491515158944,20140723,2
1022GW60491515158944,20140724,2
1022GW60491515158944,20140725,2
1022GW60491515158944,20140728,2
1022GW60491515158944,20140729,2
1022GW60491515158944,20140730,2
1022GW60491515158944,20140731,2
1022GW60491515158944,20140801,2
1022GW60491545164074,20140721,2
1022GW60491545164074,20140722,2
1022GW60491545164074,20140723,2
1022GW60491545164074,20140724,2
1022GW60491545164074,20140725,2
1022GW60491545164074,20140728,2
1022GW60491545164074,20140729,2
1022GW60491545164074,20140730,2
1022GW60491545164074,20140731,2
1022GW60491545164074,20140801,2
1022GW60491615169204,20140721,2
1022GW60491615169204,20140722,2
1022GW60491615169204,20140723,2
1022GW60491615169204,20140724,2
1022GW60491615169204,20140725,2
1022GW60491615169204,20140728,2
1022GW60491615169204,20140729,2
1022GW60491615169204,20140730,2
1022GW60491615169204,20140731,2
1022GW60491615169204,20140801,2
1022GW60491645174334,20140721,2
1022GW60491645174334,20140722,2
1022GW60491645174334,20140723,2
1022GW60491645174334,20140724,2
1022GW60491645174334,20140725,2
1022GW60491645174334,20140728,2
1022GW60491645174334,20140729,2
1022GW60491645174334,20140730,2
1022GW60491645174334,20140731,2
1022GW60491645174334,20140801,2
1022GW60491715179464,20140721,2
1022GW60491715179464,20140722,2
1022GW60491715179464,20140723,2
1022GW60491715179464,20140724,2
1022GW60491715179464,20140725,2
1022GW60491715179464,20140728,2
1022GW60491715179464,20140729,2
1022GW60491715179464,20140730,2
1022GW60491715179464,20140731,2
1022GW60491715179464,20140801,2
1041UE58860900462583,20140803,2
1041UE58860900462583,20140804,2
1041UE58860900462583,20140805,2
1041UE58860900462583,20140806,2
1041UE58860900462583,20140807,2
1041UE58860900462583,20140808,2
1041UE58860900462583,20140809,2
1041UE58860900462583,20140810,2
1041UE58860900462583,20140811,2
1041UE58860900462583,20140812,2
1041UE58860900462583,20140813,2
1041UE58860900462583,20140814,2
1041UE58860900462583,20140815,2
1041UE58860900462583,20140816,2
1041UE58860900462583,20140817,2
1041UE58860900462583,20140818,2
1041UE58860900462583,20140819,2
1041UE58860900462583,20140820,2
1041UE58860900462583,20140821,2
1041UE58860900462583,20140822,2
1041UE58861000511783,20140803,2
1041UE58861000511783,20140804,2
1041UE58861000511783,20140805,2
1041UE58861000511783,20140806,2
1041UE58861000511783,20140807,2
1041UE58861000511783,20140808,2
1041UE58861000511783,20140809,2
1041UE58861000511783,20140810,2
1041UE58861000511783,20140811,2
1041UE58861000511783,20140812,2
1041UE58861000511783,20140813,2
1041UE58861000511783,20140814,2
1041UE58861000511783,20140815,2
1041UE58861000511783,20140816,2
1041UE58861000511783,20140817,2
1041UE58861000511783,20140818,2
1041UE58861000511783,20140819,2
1041UE58861000511783,20140820,2
1041UE58861000511783,20140821,2
1041UE58861000511783,20140822,2
1041UE58861100560983,20140803,2
1041UE58861100560983,20140804,2
1041UE58861100560983,20140805,2
1041UE58861100560983,20140806,2
1041UE58861100560983,20140807,2
1041UE58861100560983,20140808,2
1041UE58861100560983,20140809,2
1041UE58861100560983,20140810,2
1041UE58861100560983,20140811,2
1041UE58861100560983,20140812,2
1041UE58861100560983,20140813,2
1041UE58861100560983,20140814,2
1041UE58861100560983,20140815,2
1041UE58861100560983,20140816,2
1041UE58861100560983,20140817,2
1041UE58861100560983,20140818,2
1041UE58861100560983,20140819,2
1041UE58861100560983,20140820,2
1041UE58861100560983,20140821,2
1041UE58861100560983,20140822,2
1041UE58861200610183,20140803,2
1041UE58861200610183,20140804,2
1041UE58861200610183,20140805,2
1041UE58861200610183,20140806,2
1041UE58861200610183,20140807,2
1041UE58861200610183,20140808,2
1041UE58861200610183,20140809,2
1041UE58861200610183,20140810,2
1041UE58861200610183,20140811,2
1041UE58861200610183,20140812,2
1041UE58861200610183,20140813,2
1041UE58861200610183,20140814,2
1041UE58861200610183,20140815,2
1041UE58861200610183,20140816,2
1041UE58861200610183,20140817,2
1041UE58861200610183,20140818,2
1041UE58861200610183,20140819,2
1041UE58861200610183,20140820,2
1041UE58861200610183,20140821,2
1041UE58861200610183,20140822,2
1041UE58861300659383,20140803,2
1041UE58861300659383,20140804,2
1041UE58861300659383,20140805,2
1041UE58861300659383,20140806,2
1041UE58861300659383,20140807,2
1041UE58861300659383,20140808,2
1041UE58861300659383,20140809,2
1041UE58861300659383,20140810,2
1041UE58861300659383,20140811,2
1041UE58861300659383,20140812,2
1041UE58861300659383,20140813,2
1041UE58861300659383,20140814,2
1041UE58861300659383,20140815,2
1041UE58861300659383,20140816,2
1041UE58861300659383,20140817,2
1041UE58861300659383,20140818,2
1041UE58861300659383,20140819,2
1041UE58861300659383,20140820,2
1041UE58861300659383,20140821,2
1041UE58861300659383,20140822,2
1041UE58861400708583,20140803,2
1041UE58861400708583,20140804,2
1041UE58861400708583,20140805,2
1041UE58861400708583,20140806,2
1041UE58861400708583,20140807,2
1041UE58861400708583,20140808,2
1041UE58861400708583,20140809,2
1041UE58861400708583,20140810,2
1041UE58861400708583,20140811,2
1041UE58861400708583,20140812,2
1041UE58861400708583,20140813,2
1041UE58861400708583,20140814,2
1041UE58861400708583,20140815,2
1041UE58861400708583,20140816,2
1041UE58861400708583,20140817,2
1041UE58861400708583,20140818,2
1041UE58861400708583,20140819,2
1041UE58861400708583,20140820,2
1041UE58861400708583,20140821,2
1041UE58861400708583,20140822,2
1041UE58861500757783,20140803,2
1041UE58861500757783,20140809,2
1041UE58861500757783,20140810,2
1041UE58861500757783,20140816,2
1041UE58861500757783,20140817,2
1041UE58861500763931,20140804,2
1041UE58861500763931,20140805,2
1041UE58861500763931,20140806,2
1041UE58861500763931,20140807,2
1041UE58861500763931,20140808,2
1041UE58861500763931,20140811,2
1041UE58861500763931,20140812,2
1041UE58861500763931,20140813,2
1041UE58861500763931,20140814,2
1041UE58861500763931,20140815,2
1041UE58861500763931,20140818,2
1041UE58861500763931,20140819,2
1041UE58861500763931,20140820,2
1041UE58861500763931,20140821,2
1041UE58861500763931,20140822,2
1041UE60150800413564,20140719,2
1041UE60150800413564,20140720,2
1041UE60150800413564,20140726,2
1041UE60150800413564,20140727,2
1041UE60150800413564,20140802,2
1041UE60150800419557,20140721,2
1041UE60150800419557,20140722,2
1041UE60150800419557,20140723,2
1041UE60150800419557,20140724,2
1041UE60150800419557,20140725,2
1041UE60150800419557,20140728,2
1041UE60150800419557,20140729,2
1041UE60150800419557,20140730,2
1041UE60150800419557,20140731,2
1041UE60150800419557,20140801,2
1041UE60150900462764,20140719,2
1041UE60150900462764,20140720,2
1041UE60150900462764,20140726,2
1041UE60150900462764,20140727,2
1041UE60150900462764,20140802,2
1041UE60150900463556,20140721,2
1041UE60150900463556,20140722,2
1041UE60150900463556,20140723,2
1041UE60150900463556,20140724,2
1041UE60150900463556,20140725,2
1041UE60150900463556,20140728,2
1041UE60150900463556,20140729,2
1041UE60150900463556,20140730,2
1041UE60150900463556,20140731,2
1041UE60150900463556,20140801,2
1041UE60151000511964,20140719,2
1041UE60151000511964,20140720,2
1041UE60151000511964,20140726,2
1041UE60151000511964,20140727,2
1041UE60151000511964,20140802,2
1041UE60151000512756,20140721,2
1041UE60151000512756,20140722,2
1041UE60151000512756,20140723,2
1041UE60151000512756,20140724,2
1041UE60151000512756,20140725,2
1041UE60151000512756,20140728,2
1041UE60151000512756,20140729,2
1041UE60151000512756,20140730,2
1041UE60151000512756,20140731,2
1041UE60151000512756,20140801,2
1041UE60151100561164,20140719,2
1041UE60151100561164,20140720,2
1041UE60151100561164,20140726,2
1041UE60151100561164,20140727,2
1041UE60151100561164,20140802,2
1041UE60151100561956,20140721,2
1041UE60151100561956,20140722,2
1041UE60151100561956,20140723,2
1041UE60151100561956,20140724,2
1041UE60151100561956,20140725,2
1041UE60151100561956,20140728,2
1041UE60151100561956,20140729,2
1041UE60151100561956,20140730,2
1041UE60151100561956,20140731,2
1041UE60151100561956,20140801,2
1041UE60151200610364,20140719,2
1041UE60151200610364,20140720,2
1041UE60151200610364,20140726,2
1041UE60151200610364,20140727,2
1041UE60151200610364,20140802,2
1041UE60151200611156,20140721,2
1041UE60151200611156,20140722,2
1041UE60151200611156,20140723,2
1041UE60151200611156,20140724,2
1041UE60151200611156,20140725,2
1041UE60151200611156,20140728,2
1041UE60151200611156,20140729,2
1041UE60151200611156,20140730,2
1041UE60151200611156,20140731,2
1041UE60151200611156,20140801,2
1041UE60151300659564,20140719,2
1041UE60151300659564,20140720,2
1041UE60151300659564,20140726,2
1041UE60151300659564,20140727,2
1041UE60151300659564,20140802,2
1041UE60151300660356,20140721,2
1041UE60151300660356,20140722,2
1041UE60151300660356,20140723,2
1041UE60151300660356,20140724,2
1041UE60151300660356,20140725,2
1041UE60151300660356,20140728,2
1041UE60151300660356,20140729,2
1041UE60151300660356,20140730,2
1041UE60151300660356,20140731,2
1041UE60151300660356,20140801,2
1041UE60151400708764,20140719,2
1041UE60151400708764,20140720,2
1041UE60151400708764,20140726,2
1041UE60151400708764,20140727,2
1041UE60151400708764,20140802,2
1041UE60151400709556,20140721,2
1041UE60151400709556,20140722,2
1041UE60151400709556,20140723,2
1041UE60151400709556,20140724,2
1041UE60151400709556,20140725,2
1041UE60151400709556,20140728,2
1041UE60151400709556,20140729,2
1041UE60151400709556,20140730,2
1041UE60151400709556,20140731,2
1041UE60151400709556,20140801,2
1041UE60151500757964,20140719,2
1041UE60151500757964,20140720,2
1041UE60151500757964,20140726,2
1041UE60151500757964,20140727,2
1041UE60151500757964,20140802,2
1041UE60151500763957,20140721,2
1041UE60151500763957,20140722,2
1041UE60151500763957,20140723,2
1041UE60151500763957,20140724,2
1041UE60151500763957,20140725,2
1041UE60151500763957,20140728,2
1041UE60151500763957,20140729,2
1041UE60151500763957,20140730,2
1041UE60151500763957,20140731,2
1041UE60151500763957,20140801,2
1041UE60151600807164,20140719,2
1041UE60151600807164,20140720,2
1041UE60151600807164,20140726,2
1041UE60151600807164,20140727,2
1041UE60151600807164,20140802,2
1041UE60151600813157,20140721,2
1041UE60151600813157,20140722,2
1041UE60151600813157,20140723,2
1041UE60151600813157,20140724,2
1041UE60151600813157,20140725,2
1041UE60151600813157,20140728,2
1041UE60151600813157,20140729,2
1041UE60151600813157,20140730,2
1041UE60151600813157,20140731,2
1041UE60151600813157,20140801,2
1113GW60500645215098,20140721,2
1113GW60500645215098,20140722,2
1113GW60500645215098,20140723,2
1113GW60500645215098,20140724,2
1113GW60500645215098,20140725,2
1113GW60500645215098,20140728,2
1113GW60500645215098,20140729,2
1113GW60500645215098,20140730,2
1113GW60500645215098,20140731,2
1113GW60500645215098,20140801,2
1113GW60500700222538,20140721,2
1113GW60500700222538,20140722,2
1113GW60500700222538,20140723,2
1113GW60500700222538,20140724,2
1113GW60500700222538,20140725,2
1113GW60500700222538,20140728,2
1113GW60500700222538,20140729,2
1113GW60500700222538,20140730,2
1113GW60500700222538,20140731,2
1113GW60500700222538,20140801,2
1113GW60500725234938,20140721,2
1113GW60500725234938,20140722,2
1113GW60500725234938,20140723,2
1113GW60500725234938,20140724,2
1113GW60500725234938,20140725,2
1113GW60500725234938,20140728,2
1113GW60500725234938,20140729,2
1113GW60500725234938,20140730,2
1113GW60500725234938,20140731,2
1113GW60500725234938,20140801,2
1114GW60511625451853,20140721,2
1114GW60511625451853,20140722,2
1114GW60511625451853,20140723,2
1114GW60511625451853,20140724,2
1114GW60511625451853,20140725,2
1114GW60511625451853,20140728,2
1114GW60511625451853,20140729,2
1114GW60511625451853,20140730,2
1114GW60511625451853,20140731,2
1114GW60511625451853,20140801,2
1114GW60511655464903,20140721,2
1114GW60511655464903,20140722,2
1114GW60511655464903,20140723,2
1114GW60511655464903,20140724,2
1114GW60511655464903,20140725,2
1114GW60511655464903,20140728,2
1114GW60511655464903,20140729,2
1114GW60511655464903,20140730,2
1114GW60511655464903,20140731,2
1114GW60511655464903,20140801,2
1114GW60511725476123,20140721,2
1114GW60511725476123,20140722,2
1114GW60511725476123,20140723,2
1114GW60511725476123,20140724,2
1114GW60511725476123,20140725,2
1114GW60511725476123,20140728,2
1114GW60511725476123,20140729,2
1114GW60511725476123,20140730,2
1114GW60511725476123,20140731,2
1114GW60511725476123,20140801,2
1131GW608406151011692,20140725,2
1131GW608406151011692,20140804,2
1131GW608406151011692,20140805,2
1131GW608406151011692,20140806,2
1131GW608406151011692,20140807,2
1131GW608406151011692,20140808,2
1131GW608406151011692,20140811,2
1131GW608406151011692,20140812,2
1131GW608406151011692,20140813,2
1131GW608406151011692,20140814,2
1131GW608406151011692,20140815,2
1131GW608406151011692,20140818,2
1131GW608406151011692,20140819,2
1131GW608406151011692,20140820,2
1131GW608406151011692,20140821,2
1131GW608406151011692,20140822,2
1131GW608406351063045,20140720,2
1131GW608406351063045,20140727,2
1131GW608406401068138,20140809,2
1131GW608406401068138,20140816,2
1131GW608406501111430,20140721,2
1131GW608406501111430,20140722,2
1131GW608406501111430,20140723,2
1131GW608406501111430,20140724,2
1131GW608406501111430,20140725,2
1131GW608406501111430,20140728,2
1131GW608406501111430,20140729,2
1131GW608406501111430,20140730,2
1131GW608406501111430,20140731,2
1131GW608406501111430,20140801,2
1131GW608407101159730,20140725,2
1131GW608407101162029,20140725,2
1131GW608407351207945,20140720,2
1131GW608407351207945,20140727,2
1131GW608407401209941,20140809,2
1131GW608407401209941,20140816,2
1131GW608407401217217,20140801,2
1131GW608407401217217,20140803,2
1131GW608407401217217,20140808,2
1131GW608407401217217,20140810,2
1131GW608407401217217,20140815,2
1131GW608407401217217,20140817,2
1131GW608407401217217,20140822,2
1131GW608407451247301,20140721,2
1131GW608407451247301,20140722,2
1131GW608407451247301,20140723,2
1131GW608407451247301,20140724,2
1131GW608407451247301,20140725,2
1131GW608407451247301,20140728,2
1131GW608407451247301,20140729,2
1131GW608407451247301,20140730,2
1131GW608407451247301,20140731,2
1131GW608407451247301,20140801,2
1131GW608408051307037,20140721,2
1131GW608408051307037,20140722,2
1131GW608408051307037,20140723,2
1131GW608408051307037,20140724,2
1131GW608408051307037,20140725,2
1131GW608408051307037,20140728,2
1131GW608408051307037,20140729,2
1131GW608408051307037,20140730,2
1131GW608408051307037,20140731,2
1131GW608408051307037,20140801,2
1131GW608408101292219,20140725,2
1131GW608408101292219,20140804,2
1131GW608408101292219,20140805,2
1131GW608408101292219,20140806,2
1131GW608408101292219,20140807,2
1131GW608408101292219,20140808,2
1131GW608408101292219,20140811,2
1131GW608408101292219,20140812,2
1131GW608408101292219,20140813,2
1131GW608408101292219,20140814,2
1131GW608408101292219,20140815,2
1131GW608408101292219,20140818,2
1131GW608408101292219,20140819,2
1131GW608408101292219,20140820,2
1131GW608408101292219,20140821,2
1131GW608408101292219,20140822,2
1131GW608408351362619,20140720,2
1131GW608408351362619,20140727,2
1131GW608408401354841,20140809,2
1131GW608408401354841,20140816,2
1131GW608408401362117,20140801,2
1131GW608408401362117,20140803,2
1131GW608408401362117,20140808,2
1131GW608408401362117,20140810,2
1131GW608408401362117,20140815,2
1131GW608408401362117,20140817,2
1131GW608408401362117,20140822,2
1131GW608409051422492,20140725,2
1131GW608409051422492,20140804,2
1131GW608409051422492,20140805,2
1131GW608409051422492,20140806,2
1131GW608409051422492,20140807,2
1131GW608409051422492,20140808,2
1131GW608409051422492,20140811,2
1131GW608409051422492,20140812,2
1131GW608409051422492,20140813,2
1131GW608409051422492,20140814,2
1131GW608409051422492,20140815,2
1131GW608409051422492,20140818,2
1131GW608409051422492,20140819,2
1131GW608409051422492,20140820,2
1131GW608409051422492,20140821,2
1131GW608409051422492,20140822,2
1131GW608409351507519,20140720,2
1131GW608409351507519,20140727,2
1131GW608409401507017,20140803,2
1131GW608409401507017,20140804,2
1131GW608409401507017,20140805,2
1131GW608409401507017,20140806,2
1131GW608409401507017,20140807,2
1131GW608409401507017,20140808,2
1131GW608409401507017,20140809,2
1131GW608409401507017,20140810,2
1131GW608409401507017,20140811,2
1131GW608409401507017,20140812,2
1131GW608409401507017,20140813,2
1131GW608409401507017,20140814,2
1131GW608409401507017,20140815,2
1131GW608409401507017,20140816,2
1131GW608409401507017,20140817,2
1131GW608409401507017,20140818,2
1131GW608409401507017,20140819,2
1131GW608409401507017,20140820,2
1131GW608409401507017,20140821,2
1131GW608409401507017,20140822,2
1131GW608410351652419,20140720,2
1131GW608410351652419,20140727,2
1131GW608410401651917,20140803,2
1131GW608410401651917,20140804,2
1131GW608410401651917,20140805,2
1131GW608410401651917,20140806,2
1131GW608410401651917,20140807,2
1131GW608410401651917,20140808,2
1131GW608410401651917,20140809,2
1131GW608410401651917,20140810,2
1131GW608410401651917,20140811,2
1131GW608410401651917,20140812,2
1131GW608410401651917,20140813,2
1131GW608410401651917,20140814,2
1131GW608410401651917,20140815,2
1131GW608410401651917,20140816,2
1131GW608410401651917,20140817,2
1131GW608410401651917,20140818,2
1131GW608410401651917,20140819,2
1131GW608410401651917,20140820,2
1131GW608410401651917,20140821,2
1131GW608410401651917,20140822,2
1131GW608411351797319,20140720,2
1131GW608411351797319,20140727,2
1131GW608411401796817,20140803,2
1131GW608411401796817,20140804,2
1131GW608411401796817,20140805,2
1131GW608411401796817,20140806,2
1131GW608411401796817,20140807,2
1131GW608411401796817,20140808,2
1131GW608411401796817,20140809,2
1131GW608411401796817,20140810,2
1131GW608411401796817,20140811,2
1131GW608411401796817,20140812,2
1131GW608411401796817,20140813,2
1131GW608411401796817,20140814,2
1131GW608411401796817,20140815,2
1131GW608411401796817,20140816,2
1131GW608411401796817,20140817,2
1131GW608411401796817,20140818,2
1131GW608411401796817,20140819,2
1131GW608411401796817,20140820,2
1131GW608411401796817,20140821,2
1131GW608411401796817,20140822,2
1131GW608412351942219,20140720,2
1131GW608412351942219,20140727,2
1131GW608412401941717,20140803,2
1131GW608412401941717,20140804,2
1131GW608412401941717,20140805,2
1131GW608412401941717,20140806,2
1131GW608412401941717,20140807,2
1131GW608412401941717,20140808,2
1131GW608412401941717,20140809,2
1131GW608412401941717,20140810,2
1131GW608412401941717,20140811,2
1131GW608412401941717,20140812,2
1131GW608412401941717,20140813,2
1131GW608412401941717,20140814,2
1131GW608412401941717,20140815,2
1131GW608412401941717,20140816,2
1131GW608412401941717,20140817,2
1131GW608412401941717,20140818,2
1131GW608412401941717,20140819,2
1131GW608412401941717,20140820,2
1131GW608412401941717,20140821,2
1131GW608412401941717,20140822,2
1131GW608413352087119,20140720,2
1131GW608413352087119,20140727,2
1131GW608413402086617,20140803,2
1131GW608413402086617,20140804,2
1131GW608413402086617,20140805,2
1131GW608413402086617,20140806,2
1131GW608413402086617,20140807,2
1131GW608413402086617,20140808,2
1131GW608413402086617,20140809,2
1131GW608413402086617,20140810,2
1131GW608413402086617,20140811,2
1131GW608413402086617,20140812,2
1131GW608413402086617,20140813,2
1131GW608413402086617,20140814,2
1131GW608413402086617,20140815,2
1131GW608413402086617,20140816,2
1131GW608413402086617,20140817,2
1131GW608413402086617,20140818,2
1131GW608413402086617,20140819,2
1131GW608413402086617,20140820,2
1131GW608413402086617,20140821,2
1131GW608413402086617,20140822,2
1131GW608414352232019,20140720,2
1131GW608414352232019,20140727,2
1131GW608414402231517,20140803,2
1131GW608414402231517,20140804,2
1131GW608414402231517,20140805,2
1131GW608414402231517,20140806,2
1131GW608414402231517,20140807,2
1131GW608414402231517,20140808,2
1131GW608414402231517,20140809,2
1131GW608414402231517,20140810,2
1131GW608414402231517,20140811,2
1131GW608414402231517,20140812,2
1131GW608414402231517,20140813,2
1131GW608414402231517,20140814,2
1131GW608414402231517,20140815,2
1131GW608414402231517,20140816,2
1131GW608414402231517,20140817,2
1131GW608414402231517,20140818,2
1131GW608414402231517,20140819,2
1131GW608414402231517,20140820,2
1131GW608414402231517,20140821,2
1131GW608414402231517,20140822,2
1131GW608415352376919,20140720,2
1131GW608415352376919,20140727,2
1131GW608415402376417,20140803,2
1131GW608415402376417,20140804,2
1131GW608415402376417,20140805,2
1131GW608415402376417,20140806,2
1131GW608415402376417,20140807,2
1131GW608415402376417,20140808,2
1131GW608415402376417,20140809,2
1131GW608415402376417,20140810,2
1131GW608415402376417,20140811,2
1131GW608415402376417,20140812,2
1131GW608415402376417,20140813,2
1131GW608415402376417,20140814,2
1131GW608415402376417,20140815,2
1131GW608415402376417,20140816,2
1131GW608415402376417,20140817,2
1131GW608415402376417,20140818,2
1131GW608415402376417,20140819,2
1131GW608415402376417,20140820,2
1131GW608415402376417,20140821,2
1131GW608415402376417,20140822,2
1131GW608416352521819,20140720,2
1131GW608416352521819,20140727,2
1131GW608416402521317,20140803,2
1131GW608416402521317,20140804,2
1131GW608416402521317,20140805,2
1131GW608416402521317,20140806,2
1131GW608416402521317,20140807,2
1131GW608416402521317,20140808,2
1131GW608416402521317,20140809,2
1131GW608416402521317,20140810,2
1131GW608416402521317,20140811,2
1131GW608416402521317,20140812,2
1131GW608416402521317,20140813,2
1131GW608416402521317,20140814,2
1131GW608416402521317,20140815,2
1131GW608416402521317,20140816,2
1131GW608416402521317,20140817,2
1131GW608416402521317,20140818,2
1131GW608416402521317,20140819,2
1131GW608416402521317,20140820,2
1131GW608416402521317,20140821,2
1131GW608416402521317,20140822,2
1131GW608417102591486,20140725,2
1131GW608417102591486,20140804,2
1131GW608417102591486,20140805,2
1131GW608417102591486,20140806,2
1131GW608417102591486,20140807,2
1131GW608417102591486,20140808,2
1131GW608417102591486,20140811,2
1131GW608417102591486,20140812,2
1131GW608417102591486,20140813,2
1131GW608417102591486,20140814,2
1131GW608417102591486,20140815,2
1131GW608417102591486,20140818,2
1131GW608417102591486,20140819,2
1131GW608417102591486,20140820,2
1131GW608417102591486,20140821,2
1131GW608417102591486,20140822,2
1131GW608417352656945,20140720,2
1131GW608417352656945,20140727,2
1131GW608417402642307,20140801,2
1131GW608417402642307,20140803,2
1131GW608417402642307,20140808,2
1131GW608417402642307,20140810,2
1131GW608417402642307,20140815,2
1131GW608417402642307,20140817,2
1131GW608417402642307,20140822,2
1131GW608417452656768,20140725,2
1131GW608417452656768,20140804,2
1131GW608417452656768,20140805,2
1131GW608417452656768,20140806,2
1131GW608417452656768,20140807,2
1131GW608417452656768,20140808,2
1131GW608417452656768,20140811,2
1131GW608417452656768,20140812,2
1131GW608417452656768,20140813,2
1131GW608417452656768,20140814,2
1131GW608417452656768,20140815,2
1131GW608417452656768,20140818,2
1131GW608417452656768,20140819,2
1131GW608417452656768,20140820,2
1131GW608417452656768,20140821,2
1131GW608417452656768,20140822,2
1131GW608417502666457,20140809,2
1131GW608417502666457,20140816,2
1131GW608418402813920,20140720,2
1131GW608418402813920,20140727,2
1131GW608418452799282,20140725,2
1131GW608418452799282,20140804,2
1131GW608418452799282,20140805,2
1131GW608418452799282,20140806,2
1131GW608418452799282,20140807,2
1131GW608418452799282,20140808,2
1131GW608418452799282,20140811,2
1131GW608418452799282,20140812,2
