service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
1132GW520017152454707,0,0,0,0,1,0,1,20140719,20140822
1132GW520017152455685,0,0,0,0,0,1,0,20140719,20140822
1132GW520017202487665,1,1,1,1,1,0,0,20140719,20140822
1132GW520017502544187,1,1,1,1,1,0,0,20140719,20140822
1132GW520018152583837,0,0,0,0,1,0,1,20140719,20140822
1132GW520018152591387,0,0,0,0,0,1,0,20140719,20140822
1132GW520019202731907,0,0,0,0,0,1,0,20140719,20140822
1132GW520019302753272,1,1,1,1,1,0,0,20140719,20140822
1132GW520020302889289,1,1,1,1,1,0,0,20140719,20140822
1132GW601607501141475,0,0,0,0,0,0,1,20140719,20140822
1132GW601607501142318,1,1,1,1,1,0,0,20140719,20140822
1132GW601608501274135,0,0,0,0,0,0,1,20140719,20140822
1132GW601609501406795,0,0,0,0,0,0,1,20140719,20140822
1132GW601610501539455,0,0,0,0,0,0,1,20140719,20140822
1132GW601611501672115,0,0,0,0,0,0,1,20140719,20140822
1132GW601612501804775,0,0,0,0,0,0,1,20140719,20140822
1132GW601613501937435,0,0,0,0,0,0,1,20140719,20140822
1132GW601614502070095,0,0,0,0,0,0,1,20140719,20140822
1132GW601615102146993,1,1,1,1,1,0,0,20140719,20140822
1132GW601615502202755,0,0,0,0,0,0,1,20140719,20140822
1132GW601616102279653,1,1,1,1,1,0,0,20140719,20140822
1132GW601616502335415,0,0,0,0,0,0,1,20140719,20140822
1132GW601617102399694,1,1,1,1,1,0,0,20140719,20140822
1132GW601617502468075,0,0,0,0,0,0,1,20140719,20140822
1132GW601618102522758,1,1,1,1,1,0,0,20140719,20140822
1132GW601618502600735,0,0,0,0,0,0,1,20140719,20140822
1132GW601620502866055,1,1,1,1,1,0,0,20140719,20140822
1133GW60850530242713,1,1,1,1,1,0,0,20140719,20140822
1133GW60850545256491,1,1,1,1,1,0,0,20140719,20140822
1133GW60850635292404,1,1,1,1,1,0,0,20140719,20140822
1133GW60850705316370,0,0,0,0,0,1,0,20140719,20140822
1133GW60850805358550,0,0,0,0,0,1,0,20140719,20140822
1133GW60850905400730,1,1,1,1,1,1,0,20140719,20140822
1133GW60851005442910,1,1,1,1,1,1,0,20140719,20140822
1133GW60851105485090,1,1,1,1,1,1,0,20140719,20140822
1133GW60851205527270,1,1,1,1,1,1,0,20140719,20140822
1133GW60851305569450,1,1,1,1,1,1,0,20140719,20140822
1133GW60851405611630,1,1,1,1,1,1,0,20140719,20140822
1133GW60851505653810,1,1,1,1,1,1,0,20140719,20140822
1133GW60851605695990,1,1,1,1,1,1,0,20140719,20140822
1133GW60851705738170,1,1,1,1,1,1,0,20140719,20140822
1133GW60851805780350,1,1,1,1,1,1,0,20140719,20140822
1133GW60851830791053,0,0,0,0,0,1,0,20140719,20140822
1133GW60851905822530,0,0,0,0,0,1,0,20140719,20140822
1133GW60851925830595,0,0,0,0,1,0,1,20140719,20140822
1133GW60851940844259,0,0,0,0,0,0,1,20140719,20140822
1133GW60852025872775,0,0,0,0,1,0,1,20140719,20140822
1133GW60852040886439,0,0,0,0,0,0,1,20140719,20140822
1133GW60852050895468,0,0,0,0,0,1,0,20140719,20140822
1134GW60090655322116,0,0,0,0,0,1,0,20140719,20140822
1134GW60090710333231,1,1,1,1,1,0,0,20140719,20140822
1134GW60090715336573,1,1,1,1,1,0,0,20140719,20140822
1134GW60090755366576,0,0,0,0,0,1,0,20140719,20140822
1134GW60090855411036,1,1,1,1,1,1,0,20140719,20140822
1134GW60090955455496,1,1,1,1,1,1,0,20140719,20140822
1134GW60091055499956,1,1,1,1,1,1,0,20140719,20140822
1134GW60091155544416,1,1,1,1,1,1,0,20140719,20140822
1134GW60091255588876,1,1,1,1,1,1,0,20140719,20140822
1134GW60091355633336,1,1,1,1,1,1,0,20140719,20140822
1134GW60091455677796,1,1,1,1,1,1,0,20140719,20140822
1134GW60091555722256,0,0,0,0,0,1,0,20140719,20140822
1134GW60091655766716,0,0,0,0,0,1,0,20140719,20140822
1134GW60091755811176,0,0,0,0,0,1,0,20140719,20140822
1134GW60091855855636,0,0,0,0,0,1,0,20140719,20140822
1134GW60092000899759,0,0,0,0,1,0,1,20140719,20140822
1134GW60092030926031,0,0,0,0,0,0,1,20140719,20140822
1134GW60092100944219,0,0,0,0,1,0,1,20140719,20140822
1134GW60092130967668,1,1,1,1,1,1,0,20140719,20140822
1134GW60092130970491,0,0,0,0,0,0,1,20140719,20140822
1134GW60092140977901,0,0,0,0,0,1,0,20140719,20140822
1134GW600922301012128,1,1,1,1,1,0,0,20140719,20140822
1134GW600922301012239,0,0,0,0,0,1,0,20140719,20140822
1134GW600923101044591,1,1,1,1,1,0,0,20140719,20140822
1134GW600923301056588,1,1,1,1,1,0,0,20140719,20140822
1134GW600923301056699,0,0,0,0,0,1,0,20140719,20140822
1134GW600923301059411,0,0,0,0,0,1,0,20140719,20140822
1135GW36900700667810,1,1,1,1,1,0,0,20140719,20140822
1136GW521307151219035,1,1,1,1,1,0,0,20140719,20140822
1136GW605207201216475,1,1,1,1,1,0,0,20140719,20140822
1137GW60880700408972,1,1,1,1,1,0,0,20140719,20140822
1139GW60890747271282,1,1,1,1,1,0,0,20140719,20140822
1150GW47311640582730,1,1,1,1,1,0,0,20140719,20140822
1150GW47311710603274,1,1,1,1,1,0,0,20140719,20140822
1150GW47311740616369,1,1,1,1,1,0,0,20140719,20140822
1151GW60860535701266,0,0,0,0,0,1,0,20140719,20140822
1151GW60860555712519,1,1,1,1,1,0,0,20140719,20140822
1151GW60860610741787,0,0,0,0,0,1,0,20140719,20140822
1151GW60860615775664,1,1,1,1,1,0,0,20140719,20140822
1151GW60860635811066,0,0,0,0,0,1,0,20140719,20140822
1151GW60860735920866,0,0,0,0,0,1,0,20140719,20140822
1151GW60860735923967,1,1,1,1,1,0,0,20140719,20140822
1151GW60860750945717,1,1,1,1,1,0,0,20140719,20140822
1151GW608608251021807,1,1,1,1,1,0,0,20140719,20140822
1151GW608608351026101,1,1,1,1,1,0,0,20140719,20140822
1151GW608608351040107,0,0,0,0,0,1,0,20140719,20140822
1151GW608608401049257,1,1,1,1,1,0,0,20140719,20140822
1151GW608609351149907,1,1,1,1,1,1,0,20140719,20140822
1151GW608610351259707,1,1,1,1,1,1,0,20140719,20140822
1151GW608611351369507,1,1,1,1,1,1,0,20140719,20140822
1151GW608612351479307,1,1,1,1,1,1,0,20140719,20140822
1151GW608613351589107,1,1,1,1,1,1,0,20140719,20140822
1151GW608614351698907,0,0,0,0,0,1,0,20140719,20140822
1151GW608614351700810,1,1,1,1,1,0,0,20140719,20140822
1151GW608615351808707,0,0,0,0,0,1,0,20140719,20140822
1151GW608615351810610,1,1,1,1,1,0,0,20140719,20140822
1151GW608616101854036,1,1,1,1,1,0,0,20140719,20140822
1151GW608616351918507,0,0,0,0,0,1,0,20140719,20140822
1151GW608616351920410,1,1,1,1,1,0,0,20140719,20140822
1151GW608617352018866,0,0,0,0,0,1,0,20140719,20140822
1151GW608617352030210,1,1,1,1,1,0,0,20140719,20140822
1151GW608618352128666,0,0,0,0,0,1,0,20140719,20140822
1151GW608618352129708,1,1,1,1,1,0,0,20140719,20140822
1151GW608620352349308,1,1,1,1,1,0,0,20140719,20140822
1152GW52020715794844,0,0,0,0,0,1,0,20140719,20140822
1152GW520215151645356,1,1,1,1,1,0,0,20140719,20140822
1152GW520218301970521,1,1,1,1,1,0,0,20140719,20140822
1152GW60530650777125,0,0,0,0,0,1,0,20140719,20140822
1152GW60530750879785,0,0,0,0,0,1,0,20140719,20140822
1152GW60530850981705,1,1,1,1,1,0,0,20140719,20140822
1152GW60530850982445,0,0,0,0,0,1,0,20140719,20140822
1152GW605309501084365,1,1,1,1,1,0,0,20140719,20140822
1152GW605309501085105,0,0,0,0,0,1,0,20140719,20140822
1152GW605310501187025,1,1,1,1,1,0,0,20140719,20140822
1152GW605310501187765,0,0,0,0,0,1,0,20140719,20140822
1152GW605311501289685,1,1,1,1,1,0,0,20140719,20140822
1152GW605311501290425,0,0,0,0,0,1,0,20140719,20140822
1152GW605312501392345,1,1,1,1,1,0,0,20140719,20140822
1152GW605312501393085,0,0,0,0,0,1,0,20140719,20140822
1152GW605313501495005,1,1,1,1,1,0,0,20140719,20140822
1152GW605313501495745,0,0,0,0,0,1,0,20140719,20140822
1152GW605314501598405,0,0,0,0,0,1,0,20140719,20140822
1152GW605314501612471,1,1,1,1,1,0,0,20140719,20140822
1152GW605315401698021,1,1,1,1,1,0,0,20140719,20140822
1152GW605315501701065,0,0,0,0,0,1,0,20140719,20140822
1152GW605316401800681,1,1,1,1,1,0,0,20140719,20140822
1152GW605316501803725,0,0,0,0,0,1,0,20140719,20140822
1152GW605317401893045,1,1,1,1,1,0,0,20140719,20140822
1152GW605317501906385,0,0,0,0,0,1,0,20140719,20140822
1152GW605318502004931,1,1,1,1,1,0,0,20140719,20140822
1152GW605318502009045,0,0,0,0,0,1,0,20140719,20140822
1152GW605319502107591,1,1,1,1,1,0,0,20140719,20140822
1152GW605320052137370,0,0,0,0,0,1,0,20140719,20140822
1152GW605321502312911,1,1,1,1,1,0,0,20140719,20140822
1153GW60870525140012,1,1,1,1,1,0,0,20140719,20140822
1153GW60870730190363,1,1,1,1,1,0,0,20140719,20140822
1153GW60870755202035,1,1,1,1,1,0,0,20140719,20140822
1153GW60870810205640,0,0,0,0,0,1,0,20140719,20140822
1153GW60870910229727,0,0,0,0,0,1,0,20140719,20140822
1153GW60871010254360,1,1,1,1,1,1,0,20140719,20140822
1153GW60871110278720,1,1,1,1,1,1,0,20140719,20140822
1153GW60871210303080,1,1,1,1,1,1,0,20140719,20140822
1153GW60871310327440,1,1,1,1,1,1,0,20140719,20140822
1153GW60871410351800,1,1,1,1,1,1,0,20140719,20140822
1153GW60871510376160,1,1,1,1,1,1,0,20140719,20140822
1153GW60871610400520,0,0,0,0,0,1,0,20140719,20140822
1153GW60871710424880,0,0,0,0,0,1,0,20140719,20140822
1153GW60871935482539,0,0,0,0,0,1,0,20140719,20140822
1153GW60871950490822,0,0,0,0,0,1,0,20140719,20140822
1153GW60872035506899,0,0,0,0,0,1,0,20140719,20140822
1153GW60872055514907,1,1,1,1,1,0,0,20140719,20140822
1153GW60872135533832,1,1,1,1,1,0,0,20140719,20140822
1153GW60872150539542,0,0,0,0,0,1,0,20140719,20140822
1153GW60872155539267,1,1,1,1,1,0,0,20140719,20140822
1153GW60872205542959,0,0,0,0,0,1,0,20140719,20140822
1153GW60872235558192,1,1,1,1,1,0,0,20140719,20140822
1153GW60872250563902,0,0,0,0,0,1,0,20140719,20140822
1153GW60872255563627,1,1,1,1,1,0,0,20140719,20140822
1153GW60872305567799,0,0,0,0,0,1,0,20140719,20140822
1154GW60110640181173,1,1,1,1,1,0,0,20140719,20140822
1154GW60110650183875,1,1,1,1,1,0,0,20140719,20140822
1154GW60110820223025,0,0,0,0,0,1,0,20140719,20140822
1154GW60110920249125,1,1,1,1,1,1,0,20140719,20140822
1154GW60111020275225,1,1,1,1,1,1,0,20140719,20140822
1154GW60111120301325,1,1,1,1,1,1,0,20140719,20140822
1154GW60111220327425,0,0,0,0,0,1,0,20140719,20140822
1154GW60111220327787,1,1,1,1,1,0,0,20140719,20140822
1154GW60111320353525,0,0,0,0,0,1,0,20140719,20140822
1154GW60111320353887,1,1,1,1,1,0,0,20140719,20140822
1154GW60111420379625,0,0,0,0,0,1,0,20140719,20140822
1154GW60111420379987,1,1,1,1,1,0,0,20140719,20140822
1154GW60111520405725,0,0,0,0,0,1,0,20140719,20140822
1154GW60111545419897,1,1,1,1,1,0,0,20140719,20140822
1154GW60111620431825,0,0,0,0,0,1,0,20140719,20140822
1154GW60111720457925,0,0,0,0,0,1,0,20140719,20140822
1154GW60111820484025,0,0,0,0,0,1,0,20140719,20140822
1154GW60112230594423,0,0,0,0,0,1,0,20140719,20140822
1155GW58730647471250,1,1,1,1,1,0,0,20140719,20140822
1156GW521416101039992,1,1,1,1,1,0,0,20140719,20140822
1156GW521416451071418,1,1,1,1,1,0,0,20140719,20140822
1157GW60900645245442,1,1,1,1,1,0,0,20140719,20140822
1157GW60900720265239,1,1,1,1,1,0,0,20140719,20140822
1158GWS6054153019651,1,1,1,1,1,0,0,20140719,20140822
1211GW35890705446669,1,1,1,1,1,0,0,20140719,20140822
1211GW35890705447628,1,1,1,1,1,0,0,20140719,20140822
1211GW35890800503427,1,1,1,1,1,0,0,20140719,20140822
1211GW35890800505876,1,1,1,1,1,0,0,20140719,20140822
1211GW35890905566838,1,1,1,1,1,0,0,20140719,20140822
1211GW35890905567777,1,1,1,1,1,0,0,20140719,20140822
1212GW359015301037598,1,1,1,1,1,0,0,20140719,20140822
1212GW359015301038434,1,1,1,1,1,0,0,20140719,20140822
1212GW359016301101826,1,1,1,1,1,0,0,20140719,20140822
1212GW359016301102458,1,1,1,1,1,0,0,20140719,20140822
1212GW359017301164922,1,1,1,1,1,0,0,20140719,20140822
1212GW359017301166390,1,1,1,1,1,0,0,20140719,20140822
1301RT550206401439565,1,1,1,1,1,0,0,20140719,20140822
1301RT550207101511897,0,0,0,0,0,1,0,20140719,20140822
1301RT550207101531995,1,1,1,1,1,0,0,20140719,20140822
1301RT550207401627512,1,1,1,1,1,0,0,20140719,20140822
1301RT550208101694800,0,0,0,0,0,0,1,20140719,20140822
1301RT550208101696757,0,0,0,0,0,1,0,20140719,20140822
1301RT550208101706575,1,1,1,1,1,0,0,20140719,20140822
1301RT550208401799005,1,1,1,1,1,0,0,20140719,20140822
1301RT550209101882233,0,0,0,0,0,0,1,20140719,20140822
1301RT550209101884190,0,0,0,0,0,1,0,20140719,20140822
1301RT550209101891435,1,1,1,1,1,0,0,20140719,20140822
1301RT550210102067093,0,0,0,0,0,0,1,20140719,20140822
1301RT550210102069050,0,0,0,0,0,1,0,20140719,20140822
1301RT550210102076295,1,1,1,1,1,0,0,20140719,20140822
1301RT550211102251953,0,0,0,0,0,0,1,20140719,20140822
1301RT550211102253910,0,0,0,0,0,1,0,20140719,20140822
1301RT550211102261155,1,1,1,1,1,0,0,20140719,20140822
1301RT550212102436813,0,0,0,0,0,0,1,20140719,20140822
1301RT550212102438770,0,0,0,0,0,1,0,20140719,20140822
1301RT550212102446015,1,1,1,1,1,0,0,20140719,20140822
1301RT550213102621673,0,0,0,0,0,0,1,20140719,20140822
1301RT550213102623630,0,0,0,0,0,1,0,20140719,20140822
1301RT550213102630875,1,1,1,1,1,0,0,20140719,20140822
1301RT550214102806533,0,0,0,0,0,0,1,20140719,20140822
1301RT550214102808490,0,0,0,0,0,1,0,20140719,20140822
1301RT550214102823442,1,1,1,1,1,0,0,20140719,20140822
1301RT550215102991393,0,0,0,0,0,0,1,20140719,20140822
1301RT550215102993350,0,0,0,0,0,1,0,20140719,20140822
1301RT550215103019933,1,1,1,1,1,0,0,20140719,20140822
1301RT550215403113211,1,1,1,1,1,0,0,20140719,20140822
1301RT550216103176253,0,0,0,0,0,0,1,20140719,20140822
1301RT550216103178210,0,0,0,0,0,1,0,20140719,20140822
1301RT550216103200661,1,1,1,1,1,0,0,20140719,20140822
1301RT550216403299546,1,1,1,1,1,0,0,20140719,20140822
1301RT550217103353243,0,0,0,0,0,0,1,20140719,20140822
1301RT550217103354734,0,0,0,0,0,1,0,20140719,20140822
1301RT550217103378022,1,1,1,1,1,0,0,20140719,20140822
1301RT550218103557748,1,1,1,1,1,0,0,20140719,20140822
1302RT548806251344504,0,0,0,0,0,1,0,20140719,20140822
1302RT548806251375796,1,1,1,1,1,0,0,20140719,20140822
1302RT548806501466316,1,1,1,1,1,0,0,20140719,20140822
1302RT548807251525479,0,0,0,0,0,0,1,20140719,20140822
1302RT548807251542061,0,0,0,0,0,1,0,20140719,20140822
1302RT548807251561788,1,1,1,1,1,0,0,20140719,20140822
1302RT548807501648019,1,1,1,1,1,0,0,20140719,20140822
1302RT548808251714212,0,0,0,0,0,0,1,20140719,20140822
1302RT548808251727734,0,0,0,0,0,1,0,20140719,20140822
1302RT548808251741867,1,1,1,1,1,0,0,20140719,20140822
1302RT548809251913867,0,0,0,0,0,0,1,20140719,20140822
1302RT548809251914083,0,0,0,0,0,1,0,20140719,20140822
1302RT548809251926727,1,1,1,1,1,0,0,20140719,20140822
1302RT548810252097961,0,0,0,0,0,0,1,20140719,20140822
1302RT548810252098943,0,0,0,0,0,1,0,20140719,20140822
1302RT548810252111587,1,1,1,1,1,0,0,20140719,20140822
1302RT548811252283587,0,0,0,0,0,0,1,20140719,20140822
1302RT548811252283803,0,0,0,0,0,1,0,20140719,20140822
1302RT548811252296447,1,1,1,1,1,0,0,20140719,20140822
1302RT548812252468447,0,0,0,0,0,0,1,20140719,20140822
1302RT548812252468663,0,0,0,0,0,1,0,20140719,20140822
1302RT548812252481307,1,1,1,1,1,0,0,20140719,20140822
1302RT548813252653307,0,0,0,0,0,0,1,20140719,20140822
1302RT548813252653523,0,0,0,0,0,1,0,20140719,20140822
1302RT548813252666167,1,1,1,1,1,0,0,20140719,20140822
1302RT548814252838167,0,0,0,0,0,0,1,20140719,20140822
1302RT548814252838383,0,0,0,0,0,1,0,20140719,20140822
1302RT548814252866935,1,1,1,1,1,0,0,20140719,20140822
1302RT548814552959365,1,1,1,1,1,0,0,20140719,20140822
1302RT548815253023027,0,0,0,0,0,0,1,20140719,20140822
1302RT548815253023243,0,0,0,0,0,1,0,20140719,20140822
1302RT548815253051795,1,1,1,1,1,0,0,20140719,20140822
1302RT548815553144225,1,1,1,1,1,0,0,20140719,20140822
1302RT548816253207033,0,0,0,0,0,1,0,20140719,20140822
1302RT548816253207887,0,0,0,0,0,0,1,20140719,20140822
1302RT548816253236655,1,1,1,1,1,0,0,20140719,20140822
1302RT548816553329085,1,1,1,1,1,0,0,20140719,20140822
1302RT548817253421515,1,1,1,1,1,0,0,20140719,20140822
1303RT550317402390690,1,1,1,1,1,0,0,20140719,20140822
1303RT550318102439063,0,0,0,0,0,1,0,20140719,20140822
1303RT550318102439154,0,0,0,0,0,0,1,20140719,20140822
1303RT550318402516546,1,1,1,1,1,0,0,20140719,20140822
1304RT54980620856405,1,1,1,1,1,0,0,20140719,20140822
1305RT42570540689668,1,1,1,1,1,0,0,20140719,20140822
1305RT42570610756974,1,1,1,1,1,0,0,20140719,20140822
1305RT42570640811874,1,1,1,1,1,0,0,20140719,20140822
1305RT42570645803986,0,0,0,0,0,1,0,20140719,20140822
1306RT548917251923532,0,0,0,0,0,1,1,20140719,20140822
1306RT548917551984705,1,1,1,1,1,0,0,20140719,20140822
1306RT548918252029732,0,0,0,0,0,1,0,20140719,20140822
1306RT548918552090905,1,1,1,1,1,0,0,20140719,20140822
1306RT548919252135932,0,0,0,0,0,1,0,20140719,20140822
1306RT548919552197105,1,1,1,1,1,0,0,20140719,20140822
1307RT55041910879239,1,1,1,1,1,0,0,20140719,20140822
1308RT54700610262967,1,1,1,1,1,0,0,20140719,20140822
1308RT54700720313880,1,1,1,1,1,0,0,20140719,20140822
1309RT53071540579086,1,1,1,1,1,0,0,20140719,20140822
1311GW60970640292909,1,1,1,1,1,0,0,20140719,20140822
1311GW60970710313999,1,1,1,1,1,0,0,20140719,20140822
1311GW60970740335089,1,1,1,1,1,0,0,20140719,20140822
1312GW60981645661433,1,1,1,1,1,0,0,20140719,20140822
1312GW60981715680333,1,1,1,1,1,0,0,20140719,20140822
1341GW354720352880610,0,0,0,0,1,0,1,20140719,20140822
1341GW354721353015637,0,0,0,0,1,1,1,20140719,20140822
1341GW354722353152317,0,0,0,0,0,1,0,20140719,20140822
1344GW35960730838164,1,1,1,1,1,0,0,20140719,20140822
1345GW36920628491631,1,1,1,1,1,0,0,20140719,20140822
1351GW359806051175149,1,1,1,1,1,0,0,20140719,20140822
1351GW359806501360076,1,1,1,1,1,0,0,20140719,20140822
1351GW359807001362008,0,0,0,0,0,1,0,20140719,20140822
1351GW359807201462286,1,1,1,1,1,0,0,20140719,20140822
1351GW359807551541234,1,1,1,1,1,0,0,20140719,20140822
1351GW359808001538146,0,0,0,0,0,1,0,20140719,20140822
1351GW359809001715017,0,0,0,0,0,1,0,20140719,20140822
1351GW359809001736385,1,1,1,1,1,0,0,20140719,20140822
1351GW359810001890577,0,0,0,0,0,1,0,20140719,20140822
1351GW359810001909129,1,1,1,1,1,0,0,20140719,20140822
1351GW359811002066137,0,0,0,0,0,1,0,20140719,20140822
1351GW359811002082443,1,1,1,1,1,0,0,20140719,20140822
1351GW359812002241697,0,0,0,0,0,1,0,20140719,20140822
1351GW359812002260164,1,1,1,1,1,0,0,20140719,20140822
1351GW359813002417257,0,0,0,0,0,1,0,20140719,20140822
1351GW359813002442317,1,1,1,1,1,0,0,20140719,20140822
1351GW359814002592817,0,0,0,0,0,1,0,20140719,20140822
1351GW359814002611284,1,1,1,1,1,0,0,20140719,20140822
1351GW359815002768377,0,0,0,0,0,1,0,20140719,20140822
1351GW359815002789019,1,1,1,1,1,0,0,20140719,20140822
1351GW359816002944787,0,0,0,0,0,1,0,20140719,20140822
1351GW359816153004133,1,1,1,1,1,0,0,20140719,20140822
1351GW359817153164985,1,1,1,1,1,0,0,20140719,20140822
1351GW605705151065466,0,0,0,0,0,1,0,20140719,20140822
1351GW605705351123501,1,1,1,1,1,0,0,20140719,20140822
1351GW605706001197136,0,0,0,0,0,1,0,20140719,20140822
1351GW605706301294628,1,1,1,1,1,0,0,20140719,20140822
1351GW605707001372696,0,0,0,0,0,1,0,20140719,20140822
1351GW605707051406167,1,1,1,1,1,0,0,20140719,20140822
1351GW605707251464687,1,1,1,1,1,0,0,20140719,20140822
1351GW605708001556017,0,0,0,0,0,1,0,20140719,20140822
1351GW605709001731577,1,1,1,1,1,1,0,20140719,20140822
1351GW605710001907137,1,1,1,1,1,1,0,20140719,20140822
1351GW605711002082697,1,1,1,1,1,1,0,20140719,20140822
1351GW605712002258257,1,1,1,1,1,1,0,20140719,20140822
1351GW605713002433817,1,1,1,1,1,1,0,20140719,20140822
1351GW605714002609377,0,0,0,0,0,1,0,20140719,20140822
1351GW605714002611813,1,1,1,1,1,0,0,20140719,20140822
1351GW605715002784937,0,0,0,0,0,1,0,20140719,20140822
1351GW605715002787373,1,1,1,1,1,0,0,20140719,20140822
1351GW605716002960497,0,0,0,0,0,1,0,20140719,20140822
1351GW605716002962933,1,1,1,1,1,0,0,20140719,20140822
1351GW605717003133393,0,0,0,0,0,1,0,20140719,20140822
1351GW605717003136057,1,1,1,1,1,0,0,20140719,20140822
1351GW605718003303856,1,1,1,1,1,1,0,20140719,20140822
1352GW359906351124625,0,0,0,0,0,1,0,20140719,20140822
1352GW359907451310833,0,0,0,0,0,1,0,20140719,20140822
1352GW359908451464193,0,0,0,0,0,1,0,20140719,20140822
1352GW359909451619252,0,0,0,0,0,1,0,20140719,20140822
1352GW359910451771923,0,0,0,0,0,1,0,20140719,20140822
1352GW359911451925283,0,0,0,0,0,1,0,20140719,20140822
1352GW359912452078643,0,0,0,0,0,1,0,20140719,20140822
1352GW359913452232003,0,0,0,0,0,1,0,20140719,20140822
1352GW359914452385363,0,0,0,0,0,1,0,20140719,20140822
1352GW490206451123761,1,1,1,1,1,0,0,20140719,20140822
1352GW490208451433998,1,1,1,1,1,0,0,20140719,20140822
1352GW490209451583098,1,1,1,1,1,0,0,20140719,20140822
1352GW490210451733762,1,1,1,1,1,0,0,20140719,20140822
1352GW490211451882862,1,1,1,1,1,0,0,20140719,20140822
1352GW490212452031962,1,1,1,1,1,0,0,20140719,20140822
1352GW490213452184231,1,1,1,1,1,0,0,20140719,20140822
1352GW490215002391095,1,1,1,1,1,0,0,20140719,20140822
1352GW490215352446167,1,1,1,1,1,0,0,20140719,20140822
1352GW490216052545414,1,1,1,1,1,0,0,20140719,20140822
1352GW490216352611315,1,1,1,1,1,0,0,20140719,20140822
1352GW490217002682089,1,1,1,1,1,0,0,20140719,20140822
1352GW490217302763134,1,1,1,1,1,0,0,20140719,20140822
1352GW605806201083261,1,1,1,1,1,0,0,20140719,20140822
1352GW605806501157811,1,1,1,1,1,0,0,20140719,20140822
1352GW605807201232361,0,0,0,0,0,1,0,20140719,20140822
1352GW605808001331761,1,1,1,1,1,0,0,20140719,20140822
1352GW605808201385247,1,1,1,1,1,0,0,20140719,20140822
1352GW605808201388979,0,0,0,0,0,1,0,20140719,20140822
1352GW605809201534347,1,1,1,1,1,0,0,20140719,20140822
1352GW605809201538079,0,0,0,0,0,1,0,20140719,20140822
1352GW605810201683447,1,1,1,1,1,0,0,20140719,20140822
1352GW605810201687179,0,0,0,0,0,1,0,20140719,20140822
1352GW605811201832547,1,1,1,1,1,0,0,20140719,20140822
1352GW605811201836279,0,0,0,0,0,1,0,20140719,20140822
1352GW605812201981647,1,1,1,1,1,0,0,20140719,20140822
1352GW605812201985379,0,0,0,0,0,1,0,20140719,20140822
1352GW605813202130747,1,1,1,1,1,0,0,20140719,20140822
1352GW605813202134479,0,0,0,0,0,1,0,20140719,20140822
1352GW605814202283579,0,0,0,0,0,1,0,20140719,20140822
1352GW605814202288269,1,1,1,1,1,0,0,20140719,20140822
1352GW605815052407763,1,1,1,1,1,0,0,20140719,20140822
1352GW605815202432679,0,0,0,0,0,1,0,20140719,20140822
1352GW605815202445038,1,1,1,1,1,0,0,20140719,20140822
1352GW605815502519588,1,1,1,1,1,0,0,20140719,20140822
1352GW605816202581779,0,0,0,0,0,1,0,20140719,20140822
1352GW605816202594138,1,1,1,1,1,0,0,20140719,20140822
1352GW605816502668688,1,1,1,1,1,0,0,20140719,20140822
1352GW605817202730879,0,0,0,0,0,1,0,20140719,20140822
1352GW605817202739274,1,1,1,1,1,0,0,20140719,20140822
1352GW605817502806387,1,1,1,1,1,0,0,20140719,20140822
1352GW605818202872461,1,1,1,1,1,0,0,20140719,20140822
1352GW605818402922161,1,1,1,1,1,0,0,20140719,20140822
1352GW605819203021561,1,1,1,1,1,0,0,20140719,20140822
1353GW60590605382958,1,1,1,1,1,0,0,20140719,20140822
1353GW60590755496174,1,1,1,1,1,0,0,20140719,20140822
1353GW60590825525874,1,1,1,1,1,0,0,20140719,20140822
1353GW60591525938348,1,1,1,1,1,0,0,20140719,20140822
1355GW36930530611124,1,1,1,1,1,0,0,20140719,20140822
1361GW354805301273374,0,0,0,0,0,1,0,20140719,20140822
1361GW354806301482534,0,0,0,0,0,1,0,20140719,20140822
1361GW354807051615941,0,0,0,0,1,0,1,20140719,20140822
1361GW354808051829939,0,0,0,0,1,0,1,20140719,20140822
1361GW354809052039099,0,0,0,0,1,0,1,20140719,20140822
1361GW354810052248259,0,0,0,0,1,0,1,20140719,20140822
1361GW354811052457419,0,0,0,0,1,0,1,20140719,20140822
1361GW354812052666579,0,0,0,0,1,0,1,20140719,20140822
1361GW354813052875739,0,0,0,0,1,0,1,20140719,20140822
1361GW354814053084899,0,0,0,0,1,0,1,20140719,20140822
1361GW354815053294059,0,0,0,0,1,0,1,20140719,20140822
1361GW354816053503219,0,0,0,0,1,0,1,20140719,20140822
1361GW354817053710276,0,0,0,0,0,1,0,20140719,20140822
1361GW354817103727205,0,0,0,0,1,0,1,20140719,20140822
1361GW354818003917920,1,1,1,1,1,0,0,20140719,20140822
1361GW354818203968991,0,0,0,0,1,0,1,20140719,20140822
1361GW354818203970296,0,0,0,0,0,1,0,20140719,20140822
1361GW354819054127930,1,1,1,1,1,0,0,20140719,20140822
1361GW354819204181204,0,0,0,0,0,1,0,20140719,20140822
1361GW354819254182879,0,0,0,0,1,0,1,20140719,20140822
1361GW354819554286106,1,1,1,1,1,0,0,20140719,20140822
1361GW354820254389156,0,0,0,0,0,1,0,20140719,20140822
1361GW354820454459538,1,1,1,1,1,0,0,20140719,20140822
1361GW354821454668698,1,1,1,1,1,0,0,20140719,20140822
